# bench_date,"2026-05-29_15-16-46"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_original_repro"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN082-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.014024
result,"SYN083+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.008124
result,"SYN083-1.p","Unsatisfiable","0.04 v9.1.0","Unsatisfiable",0.007139
result,"SYN084+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.048174
result,"SYN084-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.008477
result,"SYN084-2.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.022838
result,"SYN085-1.010.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.018004
result,"SYN086-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.043467
result,"SYN087-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.202136
result,"SYN088-1.010.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.054085
result,"SYN089-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.007959
result,"SYN090-1.008.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.040243
result,"SYN091-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.131523
result,"SYN092-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.653107
result,"SYN093-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.018688
result,"SYN094-1.005.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.194162
result,"SYN095-1.002.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.009749
result,"SYN096-1.008.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.146693
result,"SYN097-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.034479
result,"SYN098-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.115729
result,"SYN099-1.003.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.020079
result,"SYN100-1.005.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.062815
result,"SYN101-1.002.002.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.020010
result,"SYN102-1.007.007.p","Unsatisfiable","0.00 v2.3.0","Timeout",3.009304
result,"SYN103-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.141318
result,"SYN104-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.134847
result,"SYN105-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.156090
result,"SYN106-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.149588
result,"SYN107-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.610007
result,"SYN108-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.612359
result,"SYN109-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013941
result,"SYN110-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012406
result,"SYN111-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014391
result,"SYN112-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.287508
result,"SYN113-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012394
result,"SYN114-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.317497
result,"SYN115-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011432
result,"SYN116-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012006
result,"SYN116-10.p","Unsatisfiable","0.09 v9.1.0","Error",0.150452
result,"SYN117-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011749
result,"SYN118-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.137648
result,"SYN119-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123568
result,"SYN120-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.152749
result,"SYN121-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012296
result,"SYN122-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.015717
result,"SYN123-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012470
result,"SYN124-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012782
result,"SYN125-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.017811
result,"SYN126-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.477725
result,"SYN127-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.456228
result,"SYN128-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012216
result,"SYN129-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012626
result,"SYN130-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.135749
result,"SYN131-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.134525
result,"SYN132-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.160006
result,"SYN133-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.148521
result,"SYN134-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011749
result,"SYN135-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.387406
result,"SYN136-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.384760
result,"SYN137-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013476
result,"SYN138-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012558
result,"SYN139-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014726
result,"SYN140-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012162
result,"SYN141-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011675
result,"SYN142-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012476
result,"SYN143-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012501
result,"SYN143-10.p","Unsatisfiable","0.13 v9.1.0","Timeout",1.453173
result,"SYN144-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012411
result,"SYN145-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.137479
result,"SYN146-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.216404
result,"SYN147-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.472176
result,"SYN148-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012930
result,"SYN149-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.208299
result,"SYN150-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.262553
result,"SYN151-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.809897
result,"SYN152-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.265519
result,"SYN153-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.386208
result,"SYN154-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.379642
result,"SYN155-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012600
result,"SYN156-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011860
result,"SYN157-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013361
result,"SYN158-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012770
result,"SYN159-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012726
result,"SYN160-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012748
result,"SYN161-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011041
result,"SYN162-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013179
result,"SYN163-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013345
result,"SYN164-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.127888
result,"SYN165-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.240892
result,"SYN166-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012847
result,"SYN167-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.831151
result,"SYN168-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.429429
result,"SYN169-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.790684
result,"SYN170-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011663
result,"SYN170-10.p","Unsatisfiable","0.09 v8.2.0","Error",0.141619
result,"SYN171-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013059
result,"SYN172-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.140577
result,"SYN173-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.661113
result,"SYN174-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.662209
result,"SYN175-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.700389
result,"SYN176-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011849
result,"SYN177-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011233
result,"SYN178-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014032
result,"SYN179-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012588
result,"SYN180-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011894
result,"SYN181-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012037
result,"SYN182-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.843208
result,"SYN183-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.472491
result,"SYN184-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.136596
result,"SYN185-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.136214
result,"SYN186-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012600
result,"SYN187-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011948
result,"SYN188-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012260
result,"SYN189-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012771
