# bench_date,"2026-05-15_02-34-12"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SYN"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"8dfcd15"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN231-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.554670
result,"SYN232-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.547588
result,"SYN233-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.279883
result,"SYN234-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.134807
result,"SYN235-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.128574
result,"SYN236-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.186735
result,"SYN237-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117447
result,"SYN238-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.119954
result,"SYN239-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.116390
result,"SYN240-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117663
result,"SYN241-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121208
result,"SYN242-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121851
result,"SYN243-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.129903
result,"SYN244-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117218
result,"SYN245-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117217
result,"SYN246-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120805
result,"SYN247-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117955
result,"SYN248-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.160052
result,"SYN249-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.157998
result,"SYN250-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.430038
result,"SYN251-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.129432
result,"SYN252-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.634333
result,"SYN253-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.619615
result,"SYN254-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.626039
result,"SYN255-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120599
result,"SYN256-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123980
result,"SYN257-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.105986
result,"SYN258-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121541
result,"SYN259-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.122382
result,"SYN260-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120320
result,"SYN261-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.115803
result,"SYN262-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.143030
result,"SYN263-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.145647
result,"SYN264-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.160117
result,"SYN265-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.132559
