# bench_date,"2026-05-14_00-45-18"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,false
# version_ip,"05f1a9a"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN291-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120699,"Unsatisfiable",0.013014,"Unsatisfiable",0.009108,"Unsatisfiable",0.028810
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN292-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.109174,"Unsatisfiable",0.013096,"Unsatisfiable",0.015850,"Unsatisfiable",0.036977
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN293-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.126110,"Unsatisfiable",0.032784,"Unsatisfiable",0.023051,"Timeout",3.333868
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN294-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.170653,"Unsatisfiable",0.049141,"Unsatisfiable",0.023053,"Timeout",3.424377
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN295-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.119222,"Unsatisfiable",0.038508,"Unsatisfiable",0.022283,"Unsatisfiable",0.022726
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN296-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.114630,"Unsatisfiable",0.018404,"Unsatisfiable",0.030364,"Timeout",3.412201
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN297-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.122666,"Unsatisfiable",0.039718,"Unsatisfiable",0.010188,"Unsatisfiable",0.243223
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN298-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.215870,"Unsatisfiable",0.014271,"Unsatisfiable",0.022711,"Unsatisfiable",1.603281
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN299-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.225251,"Unsatisfiable",0.038859,"Unsatisfiable",0.030375,"Unsatisfiable",2.234703
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN300-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.211615,"Unsatisfiable",0.036367,"Unsatisfiable",0.021946,"Unsatisfiable",1.664054
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN301-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.200583,"Unsatisfiable",0.043657,"Unsatisfiable",0.017386,"Timeout",3.306539
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN303-1.p","Satisfiable","0.00 v8.2.0","Timeout",3.036091,"Satisfiable",0.117485,"Satisfiable",0.004661,"Timeout",4.506082
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN304-1.p","Satisfiable","0.00 v3.1.0","GaveUp",0.006808,"Satisfiable",0.031346,"Satisfiable",0.004439,"Satisfiable",0.013548
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN305-1.p","Satisfiable","0.60 v9.1.0","GaveUp",0.005259,"Satisfiable",0.009565,"Satisfiable",0.004209,"Satisfiable",0.013421
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN306-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.047566,"Satisfiable",0.066495,"Satisfiable",0.004837,"Satisfiable",0.014207
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN307-1.p","Satisfiable","0.00 v7.3.0","Timeout",3.009979,"Satisfiable",0.108301,"Timeout",3.021713,"Timeout",4.207505
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN308-1.p","Satisfiable","0.00 v3.1.0","GaveUp",0.007080,"Satisfiable",0.038549,"Satisfiable",0.004717,"Satisfiable",0.014091
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN309-1.p","Satisfiable","0.00 v3.1.0","GaveUp",0.006821,"Satisfiable",0.015550,"Satisfiable",0.004729,"Satisfiable",0.015401
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN310-1.p","Unsatisfiable","0.00 v5.5.0","Timeout",3.007314,"Unsatisfiable",0.033540,"Unsatisfiable",0.005487,"Timeout",3.314724
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN311-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",1.010826,"Unsatisfiable",0.034057,"Unsatisfiable",0.005514,"Timeout",4.327766
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN312-1.p","Unsatisfiable","0.12 v9.1.0","Unsatisfiable",0.155925,"Unsatisfiable",0.057933,"Unsatisfiable",0.005571,"Timeout",3.272676
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN315+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.005769,"Theorem",0.033718,"Theorem",0.004338,"Unsatisfiable",0.013419
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN315-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.005290,"Unsatisfiable",0.009796,"Unsatisfiable",0.004181,"Unsatisfiable",0.013413
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN316+1.p","CounterSatisfiable","0.00 v5.4.0","Timeout",3.008970,"CounterSatisfiable",0.032128,"CounterSatisfiable",0.004212,"Satisfiable",0.013152
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN316-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.008614,"Satisfiable",0.035144,"Satisfiable",0.004318,"Satisfiable",0.013293
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN317+1.p","Theorem","0.00 v4.1.0","Unsatisfiable",0.007425,"Theorem",0.009758,"Theorem",0.004284,"Unsatisfiable",0.013683
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN317-1.p","Satisfiable","0.00 v2.0.0","GaveUp",0.005979,"Satisfiable",0.009119,"Satisfiable",0.005897,"Satisfiable",0.015085
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN318+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.005332,"Theorem",0.010632,"Theorem",0.004384,"Unsatisfiable",0.014102
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN318-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.006285,"Unsatisfiable",0.012008,"Unsatisfiable",0.007340,"Unsatisfiable",0.013987
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN319+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.006535,"Theorem",0.011284,"Theorem",0.005506,"Timeout",57.489770
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN319-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.006378,"Unsatisfiable",0.032753,"Unsatisfiable",0.004603,"Unsatisfiable",0.013929
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN320+1.p","CounterSatisfiable","0.00 v5.4.0","GaveUp",0.005631,"CounterSatisfiable",0.012204,"CounterSatisfiable",0.004622,"Satisfiable",0.013597
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN320-1.p","Satisfiable","0.00 v3.1.0","GaveUp",0.005075,"Satisfiable",0.014350,"Satisfiable",0.004254,"Satisfiable",0.013168
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN321+1.p","Theorem","0.10 v9.1.0","Unsatisfiable",0.006837,"Theorem",0.009910,"Theorem",0.004170,"Unsatisfiable",0.013734
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN321-1.p","Unsatisfiable","0.00 v5.5.0","Unsatisfiable",0.006002,"Unsatisfiable",0.009350,"Unsatisfiable",0.004216,"Unsatisfiable",0.013310
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN322+1.p","CounterSatisfiable","0.00 v4.1.0","GaveUp",0.005035,"CounterSatisfiable",0.009645,"CounterSatisfiable",0.004275,"Satisfiable",0.013299
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN322-1.p","Satisfiable","0.00 v2.0.0","GaveUp",0.005271,"Satisfiable",0.009379,"Satisfiable",0.004003,"Satisfiable",0.014489
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN323+1.p","Theorem","0.00 v5.5.0","Unsatisfiable",0.005236,"Theorem",0.009808,"Theorem",0.004159,"Unsatisfiable",0.013569
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN323-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.008587,"Unsatisfiable",0.012411,"Unsatisfiable",0.005859,"Unsatisfiable",0.014092
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN324+1.p","CounterSatisfiable","0.00 v5.4.0","Timeout",3.010650,"CounterSatisfiable",0.032460,"CounterSatisfiable",0.004695,"Satisfiable",0.014766
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN324-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.009538,"Satisfiable",0.040216,"Satisfiable",0.004602,"Satisfiable",0.014506
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN325+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.005697,"Theorem",0.010037,"Theorem",0.004329,"Unsatisfiable",0.013804
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN325-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.005587,"Unsatisfiable",0.010735,"Unsatisfiable",0.004878,"Unsatisfiable",0.013752
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN326+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.006598,"Theorem",0.011126,"Theorem",0.004625,"Unsatisfiable",0.016023
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN326-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.006145,"Unsatisfiable",0.012208,"Unsatisfiable",0.009810,"Unsatisfiable",0.017623
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN327+1.p","Theorem","0.00 v3.7.0","Unsatisfiable",0.007882,"Theorem",0.011409,"Theorem",0.004793,"Unsatisfiable",0.016563
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN327-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.012315,"Unsatisfiable",0.012358,"Unsatisfiable",0.004940,"Unsatisfiable",0.014379
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN328+1.p","Theorem","0.00 v9.1.0","Timeout",3.009179,"Theorem",0.031082,"Theorem",0.005546,"Unsatisfiable",0.408106
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN328-1.p","Unsatisfiable","0.23 v9.1.0","Timeout",3.009308,"Unsatisfiable",0.037522,"Unsatisfiable",0.004774,"Unsatisfiable",0.086003
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN329+1.p","CounterSatisfiable","0.00 v5.4.0","GaveUp",0.005325,"CounterSatisfiable",0.012151,"CounterSatisfiable",0.004139,"Timeout",3.068636
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN329-1.p","Satisfiable","0.00 v5.5.0","GaveUp",0.007425,"Satisfiable",0.037363,"Satisfiable",0.006256,"Timeout",4.356530
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN330+1.p","CounterSatisfiable","0.00 v9.1.0","Timeout",3.008703,"CounterSatisfiable",0.068501,"CounterSatisfiable",0.005095,"Timeout",3.227294
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN330-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.007226,"Satisfiable",0.090063,"Satisfiable",0.004535,"Timeout",3.281276
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN331+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.006485,"Theorem",0.021403,"Theorem",0.060406,"Unsatisfiable",0.329845
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN331-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007501,"Unsatisfiable",0.009960,"Unsatisfiable",0.004675,"Timeout",3.695118
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN332+1.p","Theorem","0.00 v9.1.0","Timeout",3.011700,"Theorem",0.036734,"Theorem",0.005271,"Timeout",3.155730
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN332-1.p","Unsatisfiable","0.00 v6.3.0","Timeout",3.011655,"Unsatisfiable",0.034423,"Unsatisfiable",0.005237,"Timeout",3.758377
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN333+1.p","Theorem","0.00 v7.0.0","Unsatisfiable",0.008559,"Theorem",0.027533,"Theorem",0.004638,"Timeout",72.369127
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN333-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.009033,"Unsatisfiable",0.038078,"Unsatisfiable",0.004731,"Unsatisfiable",0.015264
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN334+1.p","Theorem","0.05 v9.1.0","Timeout",3.014413,"Theorem",0.026793,"Theorem",0.004729,"Unsatisfiable",0.035177
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN334-1.p","Unsatisfiable","0.08 v9.1.0","Timeout",3.013052,"Unsatisfiable",0.034777,"Unsatisfiable",0.005178,"Timeout",3.173394
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN335+1.p","CounterSatisfiable","0.67 v9.1.0","Timeout",3.039358,"CounterSatisfiable",0.126956,"CounterSatisfiable",0.010411,"Timeout",4.147397
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN335-1.p","Satisfiable","0.00 v6.3.0","Timeout",3.038603,"Satisfiable",0.086382,"Satisfiable",0.006637,"Timeout",3.516902
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN336+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.006031,"Theorem",0.036025,"Theorem",0.004673,"Unsatisfiable",0.014044
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN336-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.009568,"Unsatisfiable",0.009797,"Unsatisfiable",0.004170,"Unsatisfiable",0.013671
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN337+1.p","CounterSatisfiable","0.00 v4.1.0","GaveUp",0.005463,"CounterSatisfiable",0.013075,"CounterSatisfiable",0.004276,"Satisfiable",0.013452
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN337-1.p","Satisfiable","0.00 v2.5.0","GaveUp",0.005743,"Satisfiable",0.015315,"Satisfiable",0.004750,"Satisfiable",0.013841
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN338+1.p","Theorem","0.00 v7.0.0","Unsatisfiable",0.005224,"Theorem",0.009923,"Theorem",0.004205,"Unsatisfiable",0.016981
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN338-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.014347,"Unsatisfiable",0.010981,"Unsatisfiable",0.007194,"Unsatisfiable",0.018698
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN339+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.005380,"Theorem",0.009937,"Theorem",0.004258,"Unsatisfiable",0.013841
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN339-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.005099,"Unsatisfiable",0.009982,"Unsatisfiable",0.004170,"Unsatisfiable",0.014132
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN340+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.005358,"Theorem",0.010646,"Theorem",0.004304,"Timeout",4.018030
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN340-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.006818,"Unsatisfiable",0.030765,"Unsatisfiable",0.004435,"Unsatisfiable",0.015442
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN341+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.005565,"Theorem",0.009687,"Theorem",0.004115,"Unsatisfiable",0.013477
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN341-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.005024,"Unsatisfiable",0.009506,"Unsatisfiable",0.004087,"Unsatisfiable",0.013297
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN342+1.p","CounterSatisfiable","0.00 v4.1.0","GaveUp",0.005197,"CounterSatisfiable",0.012484,"CounterSatisfiable",0.004219,"Satisfiable",0.013451
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN342-1.p","Satisfiable","0.00 v2.5.0","GaveUp",0.005020,"Satisfiable",0.014665,"Satisfiable",0.004110,"Satisfiable",0.013137
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN343+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.006184,"Theorem",0.010338,"Theorem",0.004310,"Unsatisfiable",0.014030
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN343-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.005627,"Unsatisfiable",0.009901,"Unsatisfiable",0.004152,"Unsatisfiable",0.013463
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN344+1.p","CounterSatisfiable","0.00 v5.4.0","GaveUp",0.008275,"CounterSatisfiable",0.012605,"CounterSatisfiable",0.004135,"Timeout",72.134707
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN344-1.p","Satisfiable","0.00 v5.5.0","GaveUp",0.010416,"Satisfiable",0.043742,"Satisfiable",0.005211,"Satisfiable",0.014607
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN345+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.007562,"Theorem",0.010902,"Theorem",0.004743,"Unsatisfiable",0.018502
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN345-1.p","Unsatisfiable","0.08 v9.1.0","Unsatisfiable",0.012171,"Unsatisfiable",0.011274,"Unsatisfiable",0.005529,"Unsatisfiable",0.023621
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN346+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.005537,"Theorem",0.010461,"Theorem",0.004640,"Unsatisfiable",0.013811
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN346-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.005425,"Unsatisfiable",0.009969,"Unsatisfiable",0.004407,"Unsatisfiable",0.015548
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN347+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.094975,"Theorem",0.015031,"Theorem",0.007938,"Unsatisfiable",0.023539
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN347-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.086644,"Unsatisfiable",0.013586,"Unsatisfiable",0.004800,"Unsatisfiable",0.033533
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN348+1.p","CounterSatisfiable","0.00 v6.2.0","GaveUp",0.106682,"CounterSatisfiable",0.014693,"CounterSatisfiable",0.006793,"Timeout",3.596960
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN348-1.p","Satisfiable","0.00 v3.1.0","GaveUp",0.036965,"Satisfiable",0.041134,"Satisfiable",0.005380,"Timeout",4.306522
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN349+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.012590,"Theorem",0.042717,"Theorem",0.005080,"Unsatisfiable",0.014422
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN349-1.p","Unsatisfiable","0.08 v9.1.0","Unsatisfiable",0.012318,"Unsatisfiable",0.011472,"Unsatisfiable",0.005188,"Timeout",4.111939
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN350+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.009146,"Theorem",0.033916,"Theorem",0.005343,"Unsatisfiable",0.014479
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN350-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.014582,"Unsatisfiable",0.010257,"Unsatisfiable",0.004531,"Unsatisfiable",0.056999
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN351+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.005972,"Theorem",0.010282,"Theorem",0.004360,"Unsatisfiable",0.017585
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN351-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.008137,"Satisfiable",0.043288,"Satisfiable",0.008276,"Timeout",3.688981
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN352+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.006752,"Theorem",0.023384,"Theorem",0.004767,"Unsatisfiable",0.014299
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN352-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.007342,"Unsatisfiable",0.009677,"Unsatisfiable",0.004403,"Unsatisfiable",0.260228
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN353+1.p","Theorem","0.45 v9.1.0","Timeout",3.007412,"Theorem",0.074409,"Theorem",0.005859,"Timeout",197.742835
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN353-1.p","Unsatisfiable","0.38 v9.1.0","Timeout",3.018249,"Unsatisfiable",0.033277,"Unsatisfiable",0.007188,"Timeout",4.154493
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN354+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.009132,"Theorem",0.036250,"Theorem",0.004677,"Unsatisfiable",0.014015
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN354-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.010868,"Unsatisfiable",0.012148,"Unsatisfiable",0.004569,"Unsatisfiable",0.014166
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN355+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.008679,"Theorem",0.011520,"Theorem",0.004426,"Unsatisfiable",0.015284
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN356+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006213,"Theorem",0.009914,"Theorem",0.004667,"Unsatisfiable",0.015339
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN357+1.p","Theorem","0.00 v3.2.0","Unsatisfiable",0.006905,"Theorem",0.011650,"Theorem",0.005831,"Unsatisfiable",0.021233
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN358+1.p","Theorem","0.00 v6.0.0","Unsatisfiable",0.011938,"Theorem",0.013599,"Theorem",0.006503,"Unsatisfiable",0.015613
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN359+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006441,"Theorem",0.012206,"Theorem",0.004845,"Unsatisfiable",0.014658
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN360+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.006635,"Theorem",0.011989,"Theorem",0.005015,"Unsatisfiable",0.014857
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN361+1.p","Theorem","0.00 v6.4.0","Unsatisfiable",0.005726,"Theorem",0.011527,"Theorem",0.005027,"Unsatisfiable",0.014968
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN362+1.p","Theorem","0.00 v6.3.0","Unsatisfiable",0.011941,"Theorem",0.013387,"Theorem",0.007555,"Unsatisfiable",0.015783
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN363+1.p","Theorem","0.00 v6.3.0","Unsatisfiable",0.006510,"Theorem",0.012581,"Theorem",0.005498,"Unsatisfiable",0.015346
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN364+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.008325,"Theorem",0.012559,"Theorem",0.005758,"Unsatisfiable",0.018219
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN365+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.010722,"Theorem",0.012003,"Theorem",0.005182,"Unsatisfiable",0.014852
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN366+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006773,"Theorem",0.011365,"Theorem",0.005667,"Unsatisfiable",0.015101
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN367+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.007012,"Theorem",0.012158,"Theorem",0.004955,"Unsatisfiable",0.014582
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN368+1.p","Theorem","0.00 v4.1.0","Unsatisfiable",0.005429,"Theorem",0.011400,"Theorem",0.004413,"Unsatisfiable",0.014260
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN369+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.005720,"Theorem",0.011166,"Theorem",0.004929,"Unsatisfiable",0.015072
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN370+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.005173,"Theorem",0.010637,"Theorem",0.004354,"Unsatisfiable",0.013652
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN371+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.005454,"Theorem",0.011046,"Theorem",0.004413,"Unsatisfiable",0.014160
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN372+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.005208,"Theorem",0.010468,"Theorem",0.004245,"Unsatisfiable",0.014006
