# bench_date,"2026-05-15_13-14-31"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/PUZ"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/PUZ"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,false
# version_ip,"8dfcd15"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"PUZ078+1.p","Theorem","0.27 v9.1.0","Timeout",3.020937,"Theorem",0.065098,"Theorem",0.070910,"Unsatisfiable",0.875630
result,"PUZ128+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.011164,"Theorem",0.024153,"Theorem",0.004733,"Unsatisfiable",0.014650
result,"PUZ130+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.130346,"Theorem",0.043849,"Theorem",0.006780,"Timeout",3.737831
result,"PUZ131+1.p","Theorem","0.06 v7.4.0","Unsatisfiable",0.012681,"Theorem",0.047134,"Theorem",0.005870,"Unsatisfiable",0.018627
result,"PUZ132+1.p","Theorem","0.03 v9.1.0","Unsatisfiable",0.006766,"Theorem",0.011456,"Theorem",0.004891,"Unsatisfiable",0.013740
result,"PUZ133+1.p","Theorem","0.39 v9.0.0","Timeout",3.005796,"Theorem",0.191761,"Timeout",3.042013,"Timeout",4.751127
result,"PUZ153+1.p","CounterSatisfiable","0.00 v9.1.0","Timeout",3.006530,"CounterSatisfiable",0.014707,"CounterSatisfiable",0.004610,"Satisfiable",0.014496

section,prover,scope,total,success,timeout,incomplete,unsound,uniques,error,avg_time_s
prover_stats,"ip","Tous",91,"56 (61.5%)","30 (33.0%)","0 (0.0%)","0 (0.0%)",0,"5 (5.5%)",2.311113
prover_stats,"ip","Theorem/Unsatisfiable",60,"27 (45.0%)","28 (46.7%)","0 (0.0%)","0 (0.0%)",0,"5 (8.3%)",1.948118
prover_stats,"ip","Theorem (FOF)",17,"8 (47.1%)","4 (23.5%)","0 (0.0%)","0 (0.0%)",0,"5 (29.4%)",2.392333
prover_stats,"ip","Unsatisfiable (CNF)",43,"19 (44.2%)","24 (55.8%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",1.772498
prover_stats,"vampire","Tous",91,"84 (92.3%)","7 (7.7%)","0 (0.0%)","0 (0.0%)",5,"0 (0.0%)",0.757107
prover_stats,"vampire","Theorem/Unsatisfiable",60,"55 (91.7%)","5 (8.3%)","0 (0.0%)","0 (0.0%)",5,"0 (0.0%)",0.311982
prover_stats,"vampire","Theorem (FOF)",17,"15 (88.2%)","2 (11.8%)","0 (0.0%)","0 (0.0%)",2,"0 (0.0%)",0.424476
prover_stats,"vampire","Unsatisfiable (CNF)",43,"40 (93.0%)","3 (7.0%)","0 (0.0%)","0 (0.0%)",3,"0 (0.0%)",0.267508
prover_stats,"e","Tous",91,"79 (86.8%)","12 (13.2%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",0.892505
prover_stats,"e","Theorem/Unsatisfiable",60,"50 (83.3%)","10 (16.7%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",0.561233
prover_stats,"e","Theorem (FOF)",17,"13 (76.5%)","4 (23.5%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",0.763525
prover_stats,"e","Unsatisfiable (CNF)",43,"37 (86.0%)","6 (14.0%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",0.481258
