# bench_date,"2026-05-15_13-13-48"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SET"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SET"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"8dfcd15"

section,problem,expected_status,rating,ip,ip_time_s
result,"SET865-1.p","Unsatisfiable","0.45 v9.0.0","Timeout",3.012014
result,"SET867+1.p","Theorem","0.15 v9.1.0","Unsatisfiable",0.092337
result,"SET872+1.p","Theorem","0.15 v9.1.0","Unsatisfiable",0.071038
result,"SET873+1.p","Theorem","0.12 v9.1.0","Timeout",3.006907
result,"SET874+1.p","Theorem","0.09 v9.1.0","Timeout",3.007527
result,"SET875+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.008289
result,"SET876+1.p","Theorem","0.12 v9.1.0","Unsatisfiable",0.009564
result,"SET877+1.p","Theorem","0.12 v9.1.0","Timeout",3.005530
result,"SET878+1.p","Theorem","0.12 v9.1.0","Unsatisfiable",0.031056
result,"SET879+1.p","Theorem","0.12 v9.1.0","Timeout",3.005253
result,"SET880+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.006997
result,"SET881+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.016012
result,"SET882+1.p","Theorem","0.15 v9.1.0","Timeout",3.005200
result,"SET883+1.p","Theorem","0.03 v9.1.0","Unsatisfiable",0.005338
result,"SET884+1.p","Theorem","0.21 v9.1.0","Unsatisfiable",0.019432
result,"SET885+1.p","Theorem","0.18 v9.1.0","Unsatisfiable",0.043097
result,"SET886+1.p","Theorem","0.06 v9.1.0","Timeout",3.005876
result,"SET887+1.p","Theorem","0.27 v9.1.0","Timeout",3.007380
result,"SET888+1.p","Theorem","0.73 v9.1.0","Timeout",3.009617
result,"SET889+1.p","Theorem","0.30 v9.1.0","Unsatisfiable",0.181396
result,"SET890+1.p","Theorem","0.24 v9.0.0","Timeout",3.007538
result,"SET891+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.005259
result,"SET893+1.p","Theorem","0.21 v9.1.0","Timeout",3.004923
result,"SET894+1.p","Theorem","0.55 v9.0.0","Timeout",3.005971
result,"SET895+1.p","Theorem","0.97 v9.1.0","Timeout",3.005934
result,"SET899+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.005724
result,"SET900+1.p","Theorem","0.06 v9.0.0","Unsatisfiable",0.006963
result,"SET901+1.p","Theorem","0.12 v9.1.0","Timeout",3.006394
result,"SET902+1.p","Theorem","0.21 v9.0.0","Timeout",3.009043
result,"SET903+1.p","Theorem","0.09 v9.0.0","Timeout",3.007401
result,"SET904+1.p","Theorem","0.03 v9.0.0","Unsatisfiable",0.010234
result,"SET906+1.p","Theorem","0.18 v9.1.0","Timeout",3.007070
result,"SET907+1.p","Theorem","0.06 v9.1.0","Timeout",3.007038
result,"SET908+1.p","Theorem","0.12 v9.1.0","Timeout",3.007726
result,"SET909+1.p","Theorem","0.18 v9.1.0","Timeout",3.014940
result,"SET910+1.p","Theorem","0.03 v9.1.0","Unsatisfiable",0.005359
result,"SET911+1.p","Theorem","0.03 v9.1.0","Unsatisfiable",0.004859
result,"SET912+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.007785
result,"SET913+1.p","Theorem","0.00 v5.5.0","Unsatisfiable",0.004447
result,"SET914+1.p","Theorem","0.18 v9.1.0","Timeout",3.004672
result,"SET915+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.005576
result,"SET916+1.p","Theorem","0.39 v9.1.0","Timeout",3.005733
result,"SET917+1.p","Theorem","0.09 v9.0.0","Unsatisfiable",0.006291
result,"SET918+1.p","Theorem","0.21 v9.1.0","Timeout",3.005635
result,"SET919+1.p","Theorem","0.48 v9.1.0","Timeout",3.005649
result,"SET920+1.p","Theorem","0.15 v9.1.0","Timeout",3.005629
result,"SET921+1.p","Theorem","0.21 v9.0.0","Timeout",3.006400
result,"SET923+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.006998
result,"SET924+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.007643
result,"SET925+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.006777
result,"SET926+1.p","Theorem","0.06 v7.4.0","Unsatisfiable",0.007294
result,"SET927+1.p","Theorem","0.09 v9.1.0","Timeout",3.009167
result,"SET928+1.p","Theorem","0.06 v9.0.0","Timeout",3.011099
result,"SET929+1.p","Theorem","0.12 v9.1.0","Unsatisfiable",0.014486
result,"SET930+1.p","Theorem","0.15 v9.0.0","Timeout",3.006225
result,"SET931+1.p","Theorem","0.18 v9.1.0","Timeout",3.006790
result,"SET932+1.p","Theorem","0.18 v9.1.0","Timeout",3.013345
result,"SET933+1.p","Theorem","0.12 v9.1.0","Unsatisfiable",0.007357
result,"SET934+1.p","Theorem","0.42 v9.1.0","Timeout",3.006445
result,"SET935+1.p","Theorem","0.30 v9.1.0","Timeout",3.007456
result,"SET936+1.p","Theorem","0.64 v9.0.0","Timeout",3.006728
result,"SET937+1.p","Theorem","0.64 v9.1.0","Timeout",3.007006
result,"SET938+1.p","Theorem","0.55 v9.1.0","Timeout",3.008585
result,"SET940+1.p","Theorem","0.03 v9.0.0","Unsatisfiable",0.005728
result,"SET941+1.p","Theorem","0.18 v9.1.0","Timeout",3.007022
result,"SET942+1.p","Theorem","0.24 v9.1.0","Timeout",3.007199
result,"SET943+1.p","Theorem","0.79 v9.1.0","Timeout",3.006829
result,"SET944+1.p","Theorem","0.55 v9.1.0","Timeout",3.006739
result,"SET945+1.p","Theorem","0.33 v9.1.0","Timeout",3.006212
result,"SET947+1.p","Theorem","0.15 v9.1.0","Unsatisfiable",0.010098
result,"SET948+1.p","Theorem","0.97 v9.1.0","Timeout",3.006478
result,"SET949+1.p","Theorem","0.12 v9.0.0","Timeout",3.005479
result,"SET950+1.p","Theorem","0.18 v9.0.0","Timeout",3.017772
result,"SET951+1.p","Theorem","0.45 v9.0.0","Timeout",3.007552
result,"SET952+1.p","Theorem","0.88 v9.1.0","Timeout",3.020268
result,"SET954+1.p","Theorem","0.06 v9.1.0","Timeout",3.008983
result,"SET955+1.p","Theorem","0.45 v9.0.0","Timeout",3.006797
result,"SET956+1.p","Theorem","0.15 v9.1.0","Timeout",3.006116
result,"SET957+1.p","Theorem","0.27 v9.1.0","Timeout",3.009924
result,"SET958+1.p","Theorem","0.12 v9.1.0","Timeout",3.005758
result,"SET959+1.p","Theorem","0.30 v9.1.0","Timeout",3.006034
result,"SET960+1.p","Theorem","0.36 v9.0.0","Timeout",3.006550
result,"SET961+1.p","Theorem","0.42 v9.1.0","Timeout",3.005511
result,"SET962+1.p","Theorem","0.27 v9.1.0","Timeout",3.005464
result,"SET963+1.p","Theorem","1.00 v3.2.0","Timeout",3.007550
result,"SET964+1.p","Theorem","0.42 v9.1.0","Timeout",3.006786
result,"SET967+1.p","Theorem","0.94 v9.0.0","Timeout",3.008275
result,"SET968+1.p","Theorem","0.15 v9.1.0","Timeout",3.006380
result,"SET969+1.p","Theorem","0.85 v9.1.0","Timeout",3.006367
result,"SET970+1.p","Theorem","0.94 v9.1.0","Timeout",3.005922
result,"SET971+1.p","Theorem","0.18 v9.1.0","Timeout",3.005795
result,"SET972+1.p","Theorem","0.88 v9.1.0","Timeout",3.005560
result,"SET973+1.p","Theorem","0.67 v9.0.0","Timeout",3.007072
result,"SET974+1.p","Theorem","0.15 v9.1.0","Timeout",3.006186
result,"SET975+1.p","Theorem","0.21 v9.1.0","Timeout",3.006171
result,"SET976+1.p","Theorem","0.18 v9.1.0","Timeout",3.006685
result,"SET977+1.p","Theorem","0.30 v9.1.0","Timeout",3.007986
result,"SET978+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.006769
result,"SET979+1.p","Theorem","0.12 v9.0.0","Timeout",3.006810
result,"SET980+1.p","Theorem","0.48 v9.0.0","Timeout",3.008085
result,"SET981+1.p","Theorem","1.00 v5.4.0","Timeout",3.006866
result,"SET983+1.p","Theorem","0.15 v9.1.0","Timeout",3.005637
result,"SET984+1.p","Theorem","0.33 v9.1.0","Timeout",3.006868
result,"SET985+1.p","Theorem","0.12 v9.0.0","Timeout",3.006734
result,"SET986+1.p","Theorem","0.64 v9.1.0","Timeout",3.006631
result,"SET987+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.005831
result,"SET988+1.p","Theorem","0.18 v9.1.0","Timeout",3.011492
result,"SET990+1.p","Theorem","0.88 v9.1.0","Timeout",3.011098
result,"SET991+1.p","Theorem","0.21 v9.1.0","Timeout",3.011696
result,"SET992+1.p","Theorem","0.48 v9.1.0","Timeout",3.009746
result,"SET993+1.p","Theorem","0.85 v9.1.0","Timeout",3.010379
result,"SET994+1.p","Theorem","0.39 v9.0.0","Timeout",3.011014
result,"SET995+1.p","Theorem","0.45 v9.1.0","Timeout",3.009588
result,"SET996+1.p","Theorem","0.73 v9.1.0","Timeout",3.011518
result,"SET997+1.p","Theorem","0.24 v9.1.0","Timeout",3.011807
result,"SET998+1.p","Theorem","0.94 v9.1.0","Timeout",3.011056

section,prover,scope,total,success,timeout,incomplete,unsound,error,avg_time_s
prover_stats,"ip","Tous",248,"89 (35.9%)","159 (64.1%)","0 (0.0%)","0 (0.0%)","0 (0.0%)",2.061521
prover_stats,"ip","Theorem/Unsatisfiable",239,"80 (33.5%)","159 (66.5%)","0 (0.0%)","0 (0.0%)","0 (0.0%)",2.025503
prover_stats,"ip","Theorem (FOF)",174,"70 (40.2%)","104 (59.8%)","0 (0.0%)","0 (0.0%)","0 (0.0%)",1.826839
prover_stats,"ip","Unsatisfiable (CNF)",65,"10 (15.4%)","55 (84.6%)","0 (0.0%)","0 (0.0%)","0 (0.0%)",2.557311
