# bench_date,"2026-05-29_15-49-39"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_syn_final"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN100-1.005.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.206604
result,"SYN101-1.002.002.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.014358
result,"SYN102-1.007.007.p","Unsatisfiable","0.00 v2.3.0","Timeout",3.010392
result,"SYN103-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.021110
result,"SYN104-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.017774
result,"SYN105-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.020847
result,"SYN106-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.019927
result,"SYN107-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.582211
result,"SYN108-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.609003
result,"SYN109-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013533
result,"SYN110-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013728
result,"SYN111-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013872
result,"SYN112-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.171343
result,"SYN113-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012464
result,"SYN114-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.331704
result,"SYN115-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013176
result,"SYN116-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012831
result,"SYN116-10.p","Unsatisfiable","0.09 v9.1.0","Error",0.048191
result,"SYN117-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012702
result,"SYN118-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.015252
result,"SYN119-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.015441
result,"SYN120-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.029505
result,"SYN121-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011602
result,"SYN122-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013243
result,"SYN123-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013176
result,"SYN124-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.612350
result,"SYN125-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014754
result,"SYN126-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.979308
result,"SYN127-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.959745
result,"SYN128-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.015368
result,"SYN129-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.016397
result,"SYN130-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.023042
result,"SYN131-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.020319
result,"SYN132-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.019068
result,"SYN133-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.019034
result,"SYN134-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.734401
result,"SYN135-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.442972
result,"SYN136-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.483355
result,"SYN137-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014841
result,"SYN138-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013597
result,"SYN139-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.016358
result,"SYN140-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013984
result,"SYN141-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014945
result,"SYN142-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.015353
result,"SYN143-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014748
result,"SYN143-10.p","Unsatisfiable","0.13 v9.1.0","Error",0.042804
result,"SYN144-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014281
